f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
0.6720192,0.78227836,2.2187082e-07,0.70052165,0.72407186,0.006173106,0.70664793,0.6684733,0.0053623496,0.69840866,0.62544453,0.0038337498,0.6765311,0.6138291,0.0002966423,0.65504616,0.6122904,-0.015973995,0.6202663,0.53373724,-0.02573817,0.5998125,0.49058485,-0.030313153,0.5823674,0.4582048,-0.032509867,0.6276975,0.62658465,-0.024811363,0.5884469,0.53471625,-0.035217334,0.5630063,0.48397422,-0.040122557,0.54285145,0.44730732,-0.042977452,0.6016222,0.6510338,-0.031645574,0.56908536,0.56239593,-0.039751694,0.54929036,0.5129014,-0.044713747,0.5347867,0.47611052,-0.047780327,0.5780537,0.6832763,-0.03698697,0.55395865,0.6137549,-0.04413636,0.5411272,0.57269156,-0.04576653,0.53223395,0.53782976,-0.045905557,1.0,Thanks
0.67138857,0.7829938,2.304795e-07,0.70019275,0.7240709,0.005677336,0.70690966,0.66871953,0.0040145605,0.6992163,0.6261477,0.0015801227,0.6772428,0.6138154,-0.0028886083,0.65479374,0.6117316,-0.01664079,0.61915314,0.5326295,-0.026949005,0.5983882,0.48976663,-0.03202512,0.58065027,0.45784742,-0.034432974,0.62772614,0.6276315,-0.025594298,0.58855355,0.5351864,-0.035998095,0.563051,0.48453352,-0.041225117,0.54286754,0.44831026,-0.044429976,0.60196507,0.6530466,-0.032633763,0.56975985,0.563198,-0.040555883,0.5498081,0.5135457,-0.045621198,0.53529954,0.47680336,-0.04890248,0.57857895,0.6858049,-0.038247515,0.5543964,0.6154061,-0.04508719,0.5415607,0.57414687,-0.04648509,0.5327577,0.5390951,-0.04653646,1.0,Thanks
0.67023396,0.7825064,1.9776652e-07,0.69967896,0.7243632,0.007384247,0.70651454,0.66983235,0.0070874523,0.6990098,0.6273729,0.005922729,0.6779362,0.6132824,0.002618486,0.65591604,0.6125541,-0.016120864,0.6210847,0.5345073,-0.026076866,0.60064584,0.49201435,-0.030657364,0.5833632,0.46042904,-0.03280604,0.6285664,0.62752056,-0.025379479,0.5891748,0.53563297,-0.0361709,0.5638027,0.48527342,-0.041255143,0.543851,0.4492373,-0.04423371,0.6025474,0.65221095,-0.032513198,0.5694498,0.5631505,-0.04105985,0.54891783,0.5139307,-0.04658666,0.533905,0.4776294,-0.04997439,0.5791687,0.68473166,-0.037951708,0.5540476,0.61441815,-0.045997057,0.54040366,0.573401,-0.048506744,0.53072697,0.53893113,-0.049159236,1.0,Thanks
0.6691901,0.7831426,2.4059307e-07,0.69935894,0.7259112,0.005138911,0.70636296,0.670615,0.0028431793,0.6989687,0.62637913,-0.00015060636,0.6760185,0.61383665,-0.0052490844,0.65565944,0.61399627,-0.018969515,0.61968654,0.5321272,-0.029548574,0.5992443,0.48821604,-0.03447647,0.58145905,0.4558773,-0.036748733,0.62829196,0.62913215,-0.027717236,0.58909166,0.5341693,-0.03828579,0.5642176,0.48306817,-0.04341155,0.5445256,0.44770056,-0.046573587,0.60227364,0.6534562,-0.034429472,0.5698003,0.56221855,-0.042240676,0.5494012,0.51197803,-0.04744353,0.5346156,0.47615564,-0.050897863,0.57839173,0.6849125,-0.03973811,0.5533963,0.6128205,-0.046361275,0.5400362,0.57149386,-0.047839712,0.5308026,0.53701645,-0.04802069,1.0,Thanks
0.6689445,0.7829712,2.339675e-07,0.6993918,0.72532064,0.0056041316,0.7065188,0.67007476,0.0036434033,0.6990255,0.62626636,0.0010002475,0.67623645,0.61408025,-0.0037184549,0.6553869,0.6138548,-0.018776912,0.6192606,0.5318353,-0.02912902,0.598989,0.4878795,-0.03369854,0.5815686,0.455553,-0.03571589,0.62782705,0.6291451,-0.027572952,0.58834285,0.5338553,-0.038272202,0.5637703,0.48269445,-0.043194413,0.5444874,0.447115,-0.046127997,0.60178524,0.6534058,-0.034273133,0.5692434,0.5619451,-0.04225728,0.5491135,0.51146334,-0.047440115,0.5346182,0.47518986,-0.050801385,0.5780419,0.6847095,-0.03948773,0.55302507,0.61256003,-0.04621657,0.5398348,0.5712189,-0.04775264,0.5307987,0.5368236,-0.047955766,1.0,Thanks
0.66984767,0.78374505,1.9390787e-07,0.70018333,0.72577345,0.007730276,0.7060511,0.6702832,0.007840798,0.6979581,0.6271214,0.0069212685,0.67615736,0.6158635,0.0037673248,0.6549656,0.612893,-0.01499763,0.62063074,0.534307,-0.02450192,0.6002507,0.49157244,-0.029110668,0.5826484,0.45967126,-0.031477734,0.62744933,0.62759167,-0.024450636,0.5894084,0.53509605,-0.034485552,0.56408185,0.48444173,-0.039660178,0.5436335,0.44822687,-0.042988166,0.6015133,0.6519484,-0.031763345,0.5696664,0.5624191,-0.039669603,0.5493582,0.513013,-0.045343943,0.5340838,0.47705406,-0.04912065,0.57823586,0.68374777,-0.037413448,0.55393946,0.6136578,-0.0447356,0.54044366,0.5726618,-0.04705657,0.53064,0.53847736,-0.04787261,1.0,Thanks
0.66986656,0.78348595,2.007333e-07,0.69986916,0.7256808,0.007162521,0.7061219,0.67070985,0.006949199,0.69770896,0.6271418,0.005846905,0.67506164,0.6153433,0.0025797256,0.65498567,0.6134006,-0.0153559195,0.62004167,0.53517985,-0.0247699,0.599453,0.49283808,-0.029286787,0.5817592,0.46113473,-0.031573437,0.6272444,0.627959,-0.024417879,0.5887599,0.53619605,-0.034378074,0.56345963,0.48562342,-0.039456815,0.5432176,0.44924563,-0.04270517,0.60117227,0.652413,-0.03138479,0.56923306,0.5636214,-0.039183702,0.5492181,0.51431173,-0.044763595,0.534415,0.47825915,-0.048477676,0.5779988,0.6842983,-0.03674144,0.5536858,0.61437374,-0.04378244,0.5403715,0.57361597,-0.045908857,0.5309707,0.53955656,-0.046605162,1.0,Thanks
0.67102003,0.7849735,2.1253558e-07,0.70056313,0.72751284,0.0051348265,0.7072295,0.6732077,0.0036134094,0.69855493,0.62952024,0.0013851975,0.67672956,0.6141464,-0.0028361848,0.6551129,0.61335474,-0.016318562,0.61976093,0.5361103,-0.02636702,0.59863025,0.49345523,-0.031577796,0.5801847,0.46138036,-0.034302413,0.6276325,0.6275799,-0.024849415,0.58922434,0.537222,-0.03536237,0.5638992,0.48718053,-0.04097249,0.5436337,0.45141953,-0.04452853,0.6017269,0.6520456,-0.031492755,0.5698722,0.5652638,-0.039634097,0.54958045,0.5160972,-0.04534953,0.5345063,0.4800902,-0.049103804,0.57829005,0.68466014,-0.03677358,0.55373824,0.6151979,-0.043829072,0.54003227,0.5744233,-0.045806672,0.5302679,0.54006046,-0.046294983,1.0,Thanks
0.67056185,0.78504866,2.0678435e-07,0.70019954,0.7271629,0.005847869,0.70717275,0.67345935,0.004675996,0.69883776,0.6296907,0.0028418857,0.6770938,0.61369616,-0.00094415154,0.6552555,0.6134565,-0.016318277,0.6191067,0.53591615,-0.026273193,0.59767973,0.4932298,-0.031122718,0.5792338,0.46132898,-0.033497274,0.6278589,0.628191,-0.024883915,0.5889203,0.53725934,-0.03545064,0.5638002,0.4872319,-0.040630378,0.5439405,0.45149553,-0.043787442,0.601886,0.6529478,-0.031482466,0.56978446,0.5654915,-0.0396688,0.54952025,0.51644474,-0.0450789,0.53462845,0.4804483,-0.048536446,0.578479,0.6856877,-0.0366115,0.55381525,0.61558574,-0.043803096,0.54023564,0.57482094,-0.045773905,0.5306016,0.54050946,-0.046180986,1.0,Thanks
0.6707278,0.7846259,2.0913525e-07,0.69992685,0.7271832,0.0063995165,0.70637435,0.6728802,0.0058393464,0.69913566,0.63006103,0.00448572,0.6781849,0.616319,0.001155871,0.6541551,0.613044,-0.01496497,0.6188023,0.5349372,-0.024387754,0.59742045,0.49186826,-0.028985789,0.5792675,0.45987147,-0.031304017,0.62741756,0.62731844,-0.023714667,0.5884214,0.5362108,-0.03365968,0.5630955,0.48605287,-0.038685337,0.543197,0.45024443,-0.041830465,0.6016129,0.6518911,-0.030528683,0.5691345,0.56403273,-0.038447034,0.5490621,0.5150253,-0.044010784,0.5343355,0.47899097,-0.04767866,0.57794416,0.68470454,-0.03581822,0.5538608,0.61569464,-0.043182075,0.5402887,0.57534313,-0.045541916,0.5303465,0.54139733,-0.046305683,1.0,Thanks
0.6689161,0.7851893,2.0436033e-07,0.6987439,0.72641015,0.008695263,0.70632625,0.6717007,0.00869178,0.69891113,0.6279642,0.007517931,0.67568076,0.6151304,0.0039527616,0.654873,0.6133508,-0.015083576,0.6191276,0.53416693,-0.024406726,0.59846747,0.4917881,-0.028582882,0.58117515,0.4602883,-0.030514259,0.62760437,0.62809914,-0.02502634,0.5872715,0.53511894,-0.035104986,0.561642,0.4844371,-0.04010137,0.54186696,0.4486518,-0.043187153,0.6017535,0.6533593,-0.03269061,0.5681567,0.56343496,-0.040646143,0.5477406,0.5137309,-0.04624583,0.53321815,0.47743425,-0.049895804,0.5782365,0.6866659,-0.038533974,0.5525683,0.61538327,-0.046076987,0.5388184,0.5739536,-0.048457943,0.52917206,0.53869617,-0.04919905,1.0,Thanks
0.6697444,0.78575253,1.9765433e-07,0.6991798,0.72609514,0.008573277,0.7055724,0.67030215,0.008614157,0.6978153,0.6266532,0.007638031,0.67444503,0.61585647,0.0042962707,0.65423465,0.61399746,-0.016740173,0.6177651,0.5327394,-0.026662825,0.59682137,0.48853767,-0.03081396,0.57947916,0.45603862,-0.032577988,0.6274625,0.6295652,-0.026539113,0.58725387,0.53485423,-0.03715724,0.56211317,0.48338875,-0.04179427,0.54288113,0.44773814,-0.044492677,0.6018659,0.65467954,-0.034020558,0.56801015,0.56343526,-0.04232758,0.5476482,0.5132826,-0.047764935,0.5332716,0.47737214,-0.051201884,0.5783297,0.6873574,-0.03968792,0.5525496,0.61505455,-0.047788452,0.53866047,0.57283854,-0.05065369,0.5288457,0.5375687,-0.051668167,1.0,Thanks
0.66794324,0.7869052,2.2031185e-07,0.6979713,0.72755015,0.0054171584,0.7055022,0.6724324,0.003640587,0.69819075,0.63000125,0.0011514421,0.67609006,0.61590725,-0.003240882,0.65403724,0.61616224,-0.017619222,0.6179352,0.5356118,-0.028364355,0.5965941,0.4914065,-0.033631627,0.57802594,0.45881936,-0.036195125,0.62574565,0.6323806,-0.026409702,0.5873405,0.53815943,-0.03756693,0.5623917,0.48637062,-0.043146674,0.5423261,0.4501522,-0.046593696,0.5992869,0.6569585,-0.033292774,0.56720805,0.56609774,-0.041771986,0.54687214,0.5153583,-0.047623005,0.5316099,0.47856432,-0.05144381,0.57561415,0.6878292,-0.038759217,0.55163217,0.6158407,-0.04628014,0.53792334,0.5739621,-0.04871455,0.5279083,0.53943515,-0.04951368,1.0,Thanks
0.6680193,0.7865215,1.997877e-07,0.6981734,0.72765744,0.0074994303,0.7054568,0.67256325,0.0074757067,0.69824344,0.62834275,0.006809072,0.6754363,0.6159445,0.004162355,0.65488154,0.61678827,-0.01652636,0.6195835,0.5372767,-0.026377974,0.5988366,0.49365044,-0.030741148,0.5811516,0.46133435,-0.03276414,0.6269097,0.6320346,-0.025427943,0.5878047,0.5386009,-0.036536697,0.56249774,0.48732,-0.041487418,0.5422715,0.45075953,-0.044317096,0.60032064,0.65627974,-0.032114606,0.5676722,0.5659934,-0.040691644,0.54703444,0.5157996,-0.046225406,0.531778,0.47889808,-0.04961716,0.5764667,0.6874353,-0.03708822,0.55199236,0.6162146,-0.044999287,0.5380102,0.57461494,-0.04771089,0.52804935,0.5398801,-0.048561405,1.0,Thanks
0.6687737,0.784539,2.043486e-07,0.69808185,0.7266606,0.00720069,0.7041879,0.67082673,0.0072599095,0.6961955,0.62654126,0.0067277844,0.6734386,0.6150628,0.0041460455,0.6536629,0.6153426,-0.016321883,0.6171326,0.5357894,-0.025533646,0.5958358,0.4930421,-0.029361175,0.5780293,0.46171847,-0.03110466,0.6260109,0.6300412,-0.025052626,0.58586943,0.5361079,-0.035095293,0.56051123,0.48467177,-0.039479695,0.54056984,0.44872946,-0.042079326,0.5996799,0.65435016,-0.031659327,0.5664822,0.5631513,-0.039734285,0.54635155,0.51273876,-0.04523293,0.5317172,0.47626144,-0.048804,0.57590145,0.68639815,-0.03655855,0.55140126,0.6152378,-0.044762988,0.5375806,0.5735617,-0.047842205,0.52758545,0.53856444,-0.04904177,1.0,Thanks
0.6681069,0.7850026,2.1077908e-07,0.69743794,0.7261201,0.006080036,0.7048407,0.67087203,0.004946151,0.6972567,0.628331,0.0029249904,0.6754556,0.6162149,-0.0012812807,0.6533754,0.61376977,-0.015771773,0.61866504,0.53582215,-0.025632268,0.59780294,0.49383205,-0.030820312,0.57946044,0.46268636,-0.033598583,0.62563765,0.62860024,-0.024871439,0.58695024,0.5368628,-0.0348904,0.56115466,0.48623705,-0.040493913,0.5402417,0.45046997,-0.04426382,0.5993741,0.6532222,-0.0320491,0.567155,0.56383336,-0.039884496,0.5469308,0.5140974,-0.045871485,0.5317657,0.4776815,-0.050028626,0.57562506,0.685403,-0.03774634,0.5511607,0.61496747,-0.04504549,0.5376976,0.57408637,-0.047354955,0.52804965,0.53945976,-0.048215598,1.0,Thanks
0.66723275,0.7849813,2.136813e-07,0.6974976,0.7267131,0.008624088,0.70372075,0.671853,0.008818609,0.6949958,0.62887865,0.007932122,0.6722687,0.6173448,0.004699283,0.65239835,0.61519027,-0.015301961,0.6168726,0.5352912,-0.024601286,0.5960816,0.49171406,-0.028553799,0.5788858,0.45950544,-0.030334784,0.62447464,0.62944305,-0.02509217,0.5855627,0.5352571,-0.035256907,0.5605155,0.48359835,-0.04001384,0.54119354,0.4472832,-0.04285396,0.59791654,0.6538911,-0.032615304,0.5653113,0.5629872,-0.040873114,0.54493964,0.5130436,-0.04664749,0.52984965,0.47693223,-0.050347347,0.57388324,0.6868926,-0.038278107,0.5498737,0.6152161,-0.04597993,0.53635675,0.57364166,-0.048637826,0.5262449,0.53868866,-0.049607966,1.0,Thanks
0.66369903,0.7871815,2.1235991e-07,0.6939704,0.7275262,0.00724562,0.7006339,0.67223036,0.0068096775,0.69202,0.6285522,0.0055391775,0.6682846,0.6158894,0.0023286382,0.64821684,0.6151876,-0.015079702,0.61213154,0.5376417,-0.024331482,0.5904098,0.4953927,-0.028675053,0.5717695,0.4639628,-0.030795636,0.6196046,0.630286,-0.024036823,0.5799642,0.53964126,-0.0342738,0.55395675,0.48995656,-0.03923553,0.53330296,0.45519942,-0.042201396,0.59312797,0.65536386,-0.030842202,0.5601328,0.56769216,-0.038360257,0.539284,0.51883835,-0.043313768,0.5238056,0.48306865,-0.04648209,0.56998825,0.6881806,-0.036056723,0.5448829,0.6185581,-0.042203736,0.5309199,0.5777315,-0.04357175,0.52120495,0.5433383,-0.043627106,1.0,Thanks
0.6640771,0.7852166,2.100767e-07,0.69390565,0.72659874,0.0063376254,0.6998458,0.670152,0.006008808,0.69047225,0.62506557,0.00518257,0.6666374,0.6132591,0.002336634,0.64829713,0.61602783,-0.017381648,0.6115058,0.537847,-0.027284522,0.5897838,0.49492985,-0.031738043,0.5713514,0.462858,-0.03395397,0.62019825,0.63189757,-0.025916778,0.5791928,0.54011333,-0.037031505,0.55313873,0.48903504,-0.042097326,0.5327077,0.4525239,-0.0450859,0.59405303,0.65699935,-0.03231334,0.5598739,0.56773585,-0.04117313,0.53901386,0.51751953,-0.046547942,0.52369285,0.4803825,-0.049857534,0.5710046,0.6892878,-0.03711624,0.5452217,0.61889786,-0.045326192,0.53103936,0.5777459,-0.047843467,0.5208903,0.54275006,-0.04857632,1.0,Thanks
0.6644884,0.78402823,2.0571078e-07,0.693519,0.7244382,0.007186233,0.70039964,0.6690191,0.0070994166,0.6908861,0.6254658,0.0062783947,0.6668426,0.6127029,0.0035594557,0.6470623,0.6127087,-0.014038856,0.61173,0.53712535,-0.023008108,0.5902438,0.49605525,-0.027292151,0.57179433,0.46522212,-0.029485121,0.61858356,0.6278009,-0.022963194,0.57830274,0.53821754,-0.033082075,0.5517382,0.4887113,-0.037884537,0.5304697,0.453283,-0.040731497,0.5923141,0.6532669,-0.029829996,0.5587222,0.565289,-0.03788658,0.5378805,0.51694214,-0.042666323,0.52207416,0.48100877,-0.04556427,0.5693178,0.68701655,-0.035079412,0.54406685,0.6182182,-0.04215066,0.53012705,0.5780392,-0.04365999,0.52016324,0.5438656,-0.04365925,1.0,Thanks
0.6636787,0.7824214,2.219809e-07,0.6932754,0.7222538,0.0062585324,0.7000495,0.66607267,0.0057641477,0.6887096,0.62289447,0.0046984064,0.66410786,0.61090565,0.0018566007,0.647107,0.613295,-0.014589052,0.6105082,0.5356787,-0.023248538,0.58911544,0.49395657,-0.027225932,0.57077855,0.46274102,-0.029090317,0.61800295,0.6283242,-0.022789432,0.576983,0.5373789,-0.03240881,0.5512463,0.48785156,-0.037037008,0.5310426,0.45302525,-0.03972889,0.59151053,0.65299684,-0.028913032,0.5570715,0.56562424,-0.036058635,0.53663355,0.51753056,-0.040574804,0.52128386,0.48268384,-0.043399733,0.5686954,0.685362,-0.033553004,0.5429963,0.6154874,-0.039112993,0.52938545,0.5760282,-0.039717697,0.51931936,0.54293025,-0.03924751,1.0,Thanks
0.663196,0.7804264,2.4242672e-07,0.6923819,0.72205216,0.0034687982,0.69997543,0.6662307,0.0011615123,0.68995,0.62305015,-0.0012928504,0.6661697,0.6085645,-0.0052720075,0.6467566,0.6126476,-0.017956063,0.6093892,0.53527415,-0.027714401,0.5877144,0.49393463,-0.03217761,0.56954885,0.46283996,-0.034310922,0.6180545,0.62750405,-0.025322735,0.5763228,0.53793764,-0.035103288,0.55047965,0.4885248,-0.03977644,0.5305381,0.45291328,-0.042727787,0.59164834,0.65241826,-0.030904548,0.5568193,0.56619275,-0.038196508,0.53608394,0.5181397,-0.042941406,0.5210689,0.48222798,-0.046195675,0.56872267,0.6850259,-0.03529357,0.5434552,0.61804825,-0.04171246,0.52921546,0.5781286,-0.043288942,0.5190314,0.5435598,-0.043516677,1.0,Thanks
0.66453,0.7770964,2.3195604e-07,0.69366086,0.7189861,0.0042865598,0.69958615,0.66330576,0.0027294029,0.6893898,0.62061834,0.00070861704,0.6654256,0.6081874,-0.0031474351,0.64520967,0.60794866,-0.016498018,0.60848325,0.53213495,-0.026174696,0.58684915,0.49022365,-0.031351853,0.56847256,0.45848268,-0.03423051,0.61638445,0.6237472,-0.024342384,0.5762506,0.5351007,-0.034059517,0.5504979,0.48559052,-0.03960302,0.5303356,0.45002496,-0.04336912,0.59043163,0.6493243,-0.030385276,0.5570685,0.5630844,-0.037910428,0.53658164,0.51441586,-0.043770563,0.5216869,0.47848746,-0.047913574,0.5680892,0.6820656,-0.035141565,0.5431911,0.6147175,-0.041994758,0.52915174,0.57470226,-0.044320818,0.51938844,0.540462,-0.04522054,1.0,Thanks
0.66408783,0.77816606,2.3721837e-07,0.6933597,0.7184848,0.0034769052,0.7000435,0.66306955,0.0008126984,0.69023114,0.6205572,-0.0022426948,0.6659254,0.60732955,-0.0071397466,0.6474968,0.6090503,-0.018860461,0.6107727,0.53223884,-0.029570997,0.58928573,0.49034137,-0.035171308,0.57085407,0.45839277,-0.03813258,0.61867535,0.6248078,-0.02672537,0.5775857,0.5352973,-0.037207924,0.5511883,0.4856404,-0.04273082,0.530587,0.45039153,-0.04639555,0.5924376,0.6503622,-0.032765593,0.5584574,0.56349033,-0.04058297,0.5372964,0.5150702,-0.04582723,0.5216557,0.47958022,-0.049454264,0.5698056,0.68326735,-0.03763441,0.5444556,0.61402977,-0.044508476,0.53009707,0.5735853,-0.046243746,0.5195117,0.539303,-0.04662213,1.0,Thanks
0.66256416,0.776679,2.3283516e-07,0.69252056,0.71778065,0.0036979355,0.7000436,0.6621503,0.0015722561,0.6905675,0.619294,-0.0011032016,0.66705704,0.6065279,-0.005566663,0.6468438,0.6064847,-0.016339816,0.6108765,0.5317694,-0.026224302,0.58982164,0.490584,-0.031716798,0.57179976,0.4591694,-0.034813557,0.6180203,0.62169135,-0.024278773,0.5777106,0.5339394,-0.033998933,0.55208933,0.48485237,-0.039689455,0.5321442,0.4496667,-0.043610085,0.59172374,0.64676136,-0.03052827,0.558308,0.5617616,-0.038024984,0.53760993,0.51339173,-0.043720443,0.5224397,0.4774007,-0.047756165,0.5689914,0.6791129,-0.03560412,0.543609,0.61201036,-0.04204958,0.529359,0.57270694,-0.0437035,0.5190436,0.5390795,-0.04415596,1.0,Thanks
0.6662406,0.7777102,2.4364184e-07,0.6954098,0.7199129,0.002631077,0.701773,0.66295975,-1.3268792e-05,0.6910757,0.6201775,-0.0029262793,0.66778606,0.6055938,-0.0075309994,0.64792585,0.6080599,-0.017872835,0.6091709,0.5325482,-0.028029492,0.58675265,0.4907344,-0.033125367,0.5680757,0.4592824,-0.035774037,0.6198215,0.62281287,-0.025292132,0.5798051,0.53406876,-0.035189632,0.55439144,0.4843499,-0.04047041,0.5348222,0.4490772,-0.043983806,0.5939716,0.64796245,-0.031094896,0.56111723,0.56278133,-0.038480867,0.5406455,0.51418805,-0.043827605,0.5261433,0.47854125,-0.047665723,0.5709864,0.6810677,-0.0358345,0.54703426,0.6142777,-0.042069893,0.5336562,0.57384074,-0.043751065,0.5244749,0.5393783,-0.044286504,1.0,Thanks
0.6665551,0.7776073,2.2260583e-07,0.69625247,0.7208945,0.004274986,0.7038529,0.66599065,0.0021851968,0.69575626,0.6225165,-0.00033201018,0.67254734,0.6095047,-0.004897073,0.6515438,0.6076189,-0.018176386,0.6143676,0.5299055,-0.028395593,0.59179866,0.48745036,-0.033654287,0.57222533,0.45593667,-0.036444034,0.62427557,0.6224248,-0.026281118,0.5841203,0.53133935,-0.036244165,0.5585729,0.48128733,-0.041759897,0.5385688,0.4462729,-0.045538556,0.5983299,0.6472205,-0.032484215,0.5651419,0.55912185,-0.04013385,0.5444897,0.509617,-0.046061967,0.52939403,0.47412452,-0.05029176,0.5747644,0.6794463,-0.037363376,0.54990965,0.60932267,-0.04432453,0.53616905,0.5688193,-0.046519306,0.5263304,0.53481877,-0.04735874,1.0,Thanks
0.6688937,0.7823436,2.1165931e-07,0.69753116,0.72304666,0.0060347267,0.70408106,0.6673141,0.0047260053,0.6949345,0.62469155,0.0026253157,0.673556,0.6103356,-0.0016644233,0.65323085,0.61251277,-0.01705127,0.6157105,0.5344986,-0.027537975,0.5931809,0.4917525,-0.03260085,0.5735674,0.46021205,-0.03518959,0.62588614,0.62821794,-0.026271762,0.5859891,0.5359099,-0.037842758,0.56014735,0.48496547,-0.043777674,0.5394215,0.448941,-0.04738871,0.6000066,0.6534729,-0.033491194,0.566553,0.56439793,-0.042714693,0.5457618,0.5137491,-0.048950806,0.5302895,0.47659397,-0.052943368,0.5762674,0.6863479,-0.039166395,0.55129373,0.61500305,-0.04750714,0.53762066,0.5729592,-0.05028809,0.5277876,0.53746104,-0.051318347,1.0,Thanks
0.66958505,0.7832053,1.9469671e-07,0.69902724,0.7240452,0.0073449234,0.7052852,0.66799206,0.007341578,0.696591,0.6251346,0.006431052,0.6734812,0.6121278,0.0035753383,0.6521738,0.6105545,-0.013968905,0.61480504,0.5323667,-0.022871153,0.593079,0.48970848,-0.026825538,0.5749254,0.45810303,-0.028640551,0.62501687,0.6255605,-0.022937771,0.58491087,0.5338868,-0.032498103,0.5596614,0.4843909,-0.036917735,0.54011977,0.4493248,-0.039520644,0.5995294,0.65022177,-0.029916499,0.5659232,0.5617235,-0.03727647,0.54522765,0.5131627,-0.042160403,0.530051,0.47751176,-0.045313023,0.5765938,0.68269295,-0.035321604,0.551599,0.6134115,-0.04174812,0.53781295,0.57271034,-0.043449625,0.52797604,0.53852224,-0.043797098,1.0,Thanks
0.6683537,0.7814542,2.2781605e-07,0.6979627,0.72299725,0.0051313695,0.70520705,0.668152,0.0028324116,0.69761384,0.62550694,-0.00025675667,0.6743515,0.613293,-0.0053382874,0.65315455,0.61124295,-0.018043287,0.6165735,0.5323327,-0.029182667,0.59513533,0.489864,-0.0347557,0.5768289,0.45805228,-0.037547257,0.62615055,0.6275182,-0.027089024,0.586699,0.5352715,-0.037795894,0.56201756,0.4844897,-0.043163292,0.54285157,0.44832933,-0.046689328,0.6003759,0.6530316,-0.03431394,0.5671907,0.5639399,-0.042377472,0.5463215,0.5143095,-0.047781847,0.53122413,0.4777357,-0.051515505,0.57707906,0.6855878,-0.040224407,0.55216086,0.615677,-0.04736972,0.538292,0.57428044,-0.049435295,0.5285147,0.53910625,-0.050136633,1.0,Thanks
0.67022145,0.78481084,2.3083248e-07,0.7003263,0.7262907,0.003930991,0.7071521,0.671394,0.0018680679,0.6988734,0.6285411,-0.00069284777,0.67668235,0.61537707,-0.0050560595,0.65263635,0.61257094,-0.017052129,0.616861,0.5342492,-0.027265979,0.5951014,0.49140713,-0.032720387,0.57597876,0.45938736,-0.0356814,0.6245668,0.62833107,-0.02501796,0.5856556,0.53671837,-0.035639554,0.5603695,0.48638505,-0.041417066,0.54011333,0.45037702,-0.0451454,0.59888947,0.6534748,-0.03121508,0.56629896,0.5650896,-0.039262094,0.5469557,0.5161723,-0.04491185,0.5328171,0.48047245,-0.04870608,0.57649904,0.6855202,-0.03620672,0.5521935,0.61509633,-0.043006252,0.53909504,0.57469195,-0.044835337,0.5300055,0.5409762,-0.04530937,1.0,Thanks
0.6711188,0.78340065,2.0964747e-07,0.7006806,0.7247289,0.0060020164,0.7072896,0.6694717,0.004684258,0.69863486,0.62506497,0.0029488697,0.675761,0.6106244,-0.00077661977,0.65747887,0.61621827,-0.019631524,0.61938894,0.53590447,-0.030706868,0.59663016,0.49165174,-0.03554878,0.5772718,0.45948797,-0.037700724,0.6300418,0.63143444,-0.028381236,0.59017485,0.53649163,-0.039998066,0.56478727,0.48420677,-0.04504754,0.54473525,0.44764912,-0.048018314,0.60337865,0.65559405,-0.03497085,0.57052857,0.56452566,-0.043825947,0.550148,0.51424885,-0.049029868,0.5354379,0.47814494,-0.052347522,0.57907283,0.68725884,-0.0400048,0.5547645,0.61600125,-0.04774977,0.5417333,0.5746254,-0.049893167,0.5327425,0.53985494,-0.050487325,1.0,Thanks
0.67423666,0.78440106,1.8568522e-07,0.70399815,0.7266935,0.0073368805,0.7108248,0.67211574,0.0070219706,0.7030976,0.62831223,0.005567376,0.680712,0.6136132,0.0021040053,0.66155887,0.6138435,-0.013594198,0.62367195,0.53772455,-0.023569252,0.60105896,0.49517623,-0.028558565,0.5820765,0.46438617,-0.031081095,0.6343706,0.6271693,-0.02335038,0.59525263,0.53568476,-0.034124844,0.5710135,0.4846378,-0.039696924,0.55186915,0.44833297,-0.04308426,0.6079026,0.65091544,-0.031229736,0.5757366,0.56341183,-0.039918847,0.5556941,0.5142099,-0.045480266,0.54107374,0.4784155,-0.048943043,0.58363736,0.6828388,-0.03756323,0.5598576,0.61258954,-0.044859536,0.5468647,0.57213736,-0.046685606,0.537741,0.53824776,-0.047081757,1.0,Thanks
