f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,label
0.33828783,0.6656795,4.195633e-07,0.32226247,0.5908039,-0.0019908708,0.32406226,0.5295185,-0.012176126,0.34374243,0.50115025,-0.023192711,0.3657713,0.49832886,-0.03542768,0.38653815,0.49371365,-0.025181057,0.44401518,0.43405947,-0.0399193,0.47799265,0.4048598,-0.047586787,0.5049178,0.3845957,-0.051796135,0.4140507,0.51813185,-0.03408033,0.47614065,0.4467662,-0.04471903,0.51199853,0.410227,-0.0491507,0.5395175,0.38568574,-0.051965047,0.4359553,0.5528674,-0.042454742,0.49106905,0.48490417,-0.050113242,0.5240833,0.4475864,-0.053560525,0.548856,0.42191583,-0.056057565,0.4519895,0.5964487,-0.050923914,0.49466595,0.54346764,-0.05682463,0.5177233,0.5111399,-0.05641155,0.536487,0.48504382,-0.055116247,0.0,Thanks
0.33659574,0.66775894,4.2196575e-07,0.32130414,0.59344697,-0.0013433346,0.3241595,0.5328782,-0.011207082,0.3426742,0.5032968,-0.021966903,0.36256537,0.49677393,-0.033994358,0.3869374,0.49488896,-0.024423067,0.4443428,0.43548194,-0.03862744,0.47796714,0.40572274,-0.04609252,0.5046357,0.38476932,-0.050068207,0.4143185,0.5195374,-0.033653844,0.4766467,0.4482834,-0.0436118,0.5121821,0.41028842,-0.048114218,0.53947514,0.3841927,-0.05101779,0.43573388,0.5544466,-0.04223913,0.4920367,0.48711115,-0.049344745,0.5246962,0.44935092,-0.05286763,0.548611,0.42301702,-0.05542292,0.45103645,0.5978665,-0.050835114,0.49439177,0.5452132,-0.056085948,0.5176762,0.5131092,-0.055280987,0.5360819,0.48701042,-0.053705987,0.0,Thanks
0.3356628,0.6678115,4.1820164e-07,0.32020864,0.5946778,-0.0028349143,0.32261437,0.5345595,-0.013271155,0.3410607,0.5054232,-0.024411969,0.36146715,0.4983201,-0.036621828,0.38479227,0.49713367,-0.02539655,0.44171464,0.4362838,-0.04074105,0.4757416,0.40678003,-0.048881885,0.50316215,0.3862416,-0.053309303,0.41247362,0.5214063,-0.034025595,0.4746662,0.44949993,-0.045076195,0.5108465,0.41251993,-0.05002594,0.53897196,0.38746187,-0.05326505,0.43407193,0.5558462,-0.042282376,0.48978823,0.48801807,-0.050474208,0.52292925,0.45121425,-0.054111283,0.54781616,0.42585927,-0.05670988,0.4496865,0.5988307,-0.050727665,0.4920017,0.54650515,-0.057025094,0.5147911,0.51414543,-0.056856286,0.5330763,0.48738816,-0.055782598,0.0,Thanks
0.33328718,0.66793585,4.1776727e-07,0.31787395,0.5936944,-0.001737799,0.32060936,0.5320546,-0.011546091,0.34043998,0.5037441,-0.022191653,0.362133,0.50006586,-0.033988696,0.38407132,0.49579394,-0.024204781,0.44125518,0.435377,-0.038751714,0.4754079,0.40616328,-0.046432056,0.5024357,0.38608205,-0.050614104,0.41146368,0.52037084,-0.033068232,0.47382247,0.4494076,-0.043319963,0.509705,0.41269314,-0.047866724,0.53709465,0.38792259,-0.050819438,0.432993,0.5550692,-0.041429438,0.48885563,0.4874256,-0.048829246,0.5217983,0.45000762,-0.052494124,0.5462472,0.4243834,-0.055186447,0.44848892,0.5984884,-0.049875904,0.49180686,0.54647136,-0.055705827,0.51474005,0.5143523,-0.05551883,0.5329759,0.48822704,-0.054400492,0.0,Thanks
0.33161217,0.66829175,4.050485e-07,0.31626928,0.593283,-0.00073806953,0.3191983,0.53089446,-0.0097140735,0.33997297,0.5017656,-0.019696923,0.36229673,0.49762452,-0.03095183,0.38106123,0.49505532,-0.0230573,0.43874532,0.43562528,-0.037468795,0.47321734,0.40680072,-0.04521927,0.5005451,0.3867793,-0.049562242,0.40910175,0.5192831,-0.032369602,0.4717999,0.44908318,-0.042454716,0.5082351,0.41231564,-0.04719579,0.5362758,0.3871903,-0.050439574,0.4311493,0.55394715,-0.04113736,0.4869548,0.48706943,-0.048551317,0.52039576,0.44935477,-0.052547075,0.5454228,0.42304224,-0.055609792,0.4470644,0.597648,-0.04989321,0.48992196,0.54555434,-0.0559869,0.5127169,0.51314205,-0.05607065,0.53113043,0.48651162,-0.055235885,0.0,Thanks
0.33114257,0.66764444,4.1381205e-07,0.3162436,0.5932395,-5.6234334e-05,0.3189154,0.53069776,-0.008546119,0.33967298,0.5013759,-0.018151445,0.36119488,0.49841112,-0.029046696,0.3812688,0.4950431,-0.022430047,0.43933398,0.43484414,-0.0359289,0.4738835,0.40568095,-0.04283405,0.5011181,0.38523912,-0.046709973,0.40861785,0.5188725,-0.031938203,0.47146273,0.4474477,-0.041247968,0.50742203,0.41118124,-0.04518798,0.5349889,0.38651314,-0.047887035,0.43032104,0.55327654,-0.04079888,0.48660225,0.48590738,-0.047347017,0.5193786,0.4491921,-0.05049087,0.5438663,0.42367524,-0.053080883,0.44606483,0.59677017,-0.049666002,0.4889178,0.5446283,-0.055203337,0.5121853,0.5126891,-0.054959934,0.5313903,0.4865055,-0.053943083,0.0,Thanks
0.33012205,0.6687615,4.1926333e-07,0.31573036,0.5937022,-0.0004145898,0.3192368,0.53139496,-0.009529257,0.33854792,0.50110155,-0.019719297,0.35870305,0.49638325,-0.031213112,0.37955776,0.4956112,-0.023741972,0.43816593,0.43497157,-0.038164306,0.47296527,0.4057708,-0.045458227,0.5004403,0.3856945,-0.049305286,0.40651888,0.5205468,-0.033226527,0.46995166,0.4482801,-0.04353698,0.50648224,0.41157162,-0.047870383,0.53443307,0.38704193,-0.050591715,0.42798498,0.5556099,-0.04201813,0.48466372,0.48684096,-0.049430862,0.5180058,0.44954923,-0.05281549,0.5429908,0.42393532,-0.055326924,0.44375384,0.59944886,-0.050762106,0.48655078,0.5469998,-0.056426343,0.50981045,0.514807,-0.055977583,0.5288064,0.48844847,-0.05474095,0.0,Thanks
0.3290567,0.66940784,4.214149e-07,0.3141689,0.59478366,-0.0008326774,0.31738025,0.5332143,-0.010049427,0.33671394,0.5032973,-0.020315746,0.356331,0.49729183,-0.03192395,0.37835398,0.4964322,-0.023593783,0.43629503,0.43635195,-0.038230125,0.47109455,0.40654907,-0.046097904,0.498794,0.38598856,-0.050347224,0.40601662,0.5212692,-0.033038866,0.46862987,0.4494123,-0.04321767,0.505106,0.41184744,-0.047991525,0.5332577,0.3864938,-0.05117196,0.4278219,0.5560008,-0.04189377,0.48388147,0.48796204,-0.049174022,0.51716053,0.4502513,-0.052902475,0.5419977,0.42429283,-0.0557658,0.44368038,0.59921855,-0.05079213,0.48644814,0.547,-0.0564194,0.5097347,0.5148145,-0.056089483,0.52855784,0.48849627,-0.054987703,0.0,Thanks
0.32798487,0.6689528,4.334333e-07,0.3131915,0.59428704,-0.0006739597,0.31639162,0.5327251,-0.010254871,0.33605617,0.50513154,-0.020900529,0.35697997,0.500895,-0.03296079,0.37651956,0.49638772,-0.025122257,0.4355028,0.43607223,-0.040027596,0.4705844,0.40709752,-0.047608685,0.498344,0.38697356,-0.051672336,0.40376657,0.5213141,-0.034669697,0.46776357,0.449567,-0.045240343,0.5047044,0.41256756,-0.049764086,0.5330752,0.38739184,-0.052752744,0.4252554,0.5564029,-0.04353315,0.48295325,0.4879034,-0.05124414,0.5167615,0.45066988,-0.05498042,0.54205793,0.4244756,-0.057827935,0.4407768,0.5999585,-0.05232902,0.48424482,0.54797333,-0.058679305,0.5075856,0.51556206,-0.05876081,0.52657586,0.48847237,-0.057888646,0.0,Thanks
0.3243484,0.6695322,4.3649794e-07,0.31106323,0.59420264,-0.00036135915,0.31522977,0.5343902,-0.010197751,0.3335617,0.50690764,-0.021372143,0.35249585,0.50049925,-0.03386383,0.37451056,0.49620306,-0.023004733,0.43297344,0.43765244,-0.03811057,0.4679742,0.40874052,-0.046420243,0.49576828,0.38853478,-0.051013004,0.40146324,0.5205472,-0.033136606,0.4648526,0.4504011,-0.043608546,0.501793,0.4135608,-0.04884249,0.5303189,0.38835213,-0.052396208,0.42289677,0.5553889,-0.042704154,0.47984716,0.4886764,-0.050246686,0.5136202,0.45216775,-0.05417418,0.53897023,0.4267166,-0.057214495,0.4388755,0.5994323,-0.052279007,0.48249796,0.54873717,-0.058015764,0.50588274,0.51740164,-0.05760627,0.5248454,0.49144456,-0.05645262,0.0,Thanks
0.32347465,0.6711733,4.3533035e-07,0.30999717,0.5951668,0.0011615702,0.31515366,0.5340251,-0.0073806806,0.33412004,0.50780535,-0.01748492,0.35177368,0.5033673,-0.029259866,0.37234747,0.4988687,-0.02275611,0.4315182,0.43849397,-0.037292104,0.46665835,0.40924168,-0.044792738,0.4944561,0.38846654,-0.048838016,0.39893976,0.5234458,-0.03325027,0.46330288,0.45195782,-0.043564457,0.5005857,0.41461682,-0.048352443,0.5292861,0.38895684,-0.051530447,0.42011145,0.5583934,-0.042957872,0.4780129,0.4905583,-0.05037227,0.51212,0.45396084,-0.054295782,0.5377878,0.4282372,-0.057293016,0.43570063,0.60215396,-0.052481763,0.47962725,0.55079293,-0.05823455,0.5030558,0.51923394,-0.057935305,0.5222361,0.49305996,-0.05690794,0.0,Thanks
0.32090682,0.6718397,4.3557765e-07,0.30813038,0.5945975,0.0016683928,0.31302023,0.532732,-0.0067559155,0.33274817,0.50633764,-0.01676614,0.3521875,0.50382227,-0.028493324,0.37082094,0.50003153,-0.0229473,0.42970276,0.43987262,-0.0372519,0.4644366,0.41067475,-0.044476707,0.49188343,0.39016432,-0.04836601,0.39731333,0.524939,-0.03367647,0.46189123,0.4536223,-0.043775927,0.49929827,0.41598526,-0.04829181,0.5280511,0.39031985,-0.05129643,0.41836452,0.56033134,-0.04350682,0.47668573,0.4926156,-0.050742168,0.51086414,0.4557299,-0.0545483,0.5365686,0.42949346,-0.057516757,0.43360904,0.60452116,-0.05306379,0.47814536,0.5528604,-0.0587551,0.5017191,0.52116907,-0.058301948,0.52090496,0.49474198,-0.057150368,0.0,Thanks
0.31916204,0.6723397,4.27726e-07,0.3067315,0.5959568,0.0024020388,0.31218386,0.53463864,-0.0054957974,0.33154315,0.5074858,-0.015088083,0.3493458,0.50137335,-0.026374703,0.36894616,0.4995794,-0.02158173,0.42846975,0.44105634,-0.035659004,0.46369195,0.41245952,-0.042791247,0.49146825,0.39214796,-0.046573553,0.3954303,0.52425164,-0.03245828,0.4604075,0.4542522,-0.04231606,0.49763852,0.41715235,-0.04673361,0.5262609,0.391522,-0.04965927,0.41658705,0.5596776,-0.04242255,0.4753911,0.49312636,-0.049329024,0.5093032,0.45679158,-0.052749675,0.5346955,0.43083638,-0.05545604,0.4321594,0.60423255,-0.052091055,0.47680408,0.553534,-0.05730916,0.5004279,0.5221133,-0.056557883,0.5196899,0.49568203,-0.05521364,0.0,Thanks
0.31760287,0.67442214,4.3915054e-07,0.30493435,0.59876835,0.0010771604,0.3101765,0.5385597,-0.007844108,0.32915217,0.5107564,-0.018308409,0.34758994,0.50279737,-0.030314473,0.36826172,0.5012473,-0.02291289,0.42769957,0.44217193,-0.03778842,0.4628661,0.41323352,-0.04546703,0.490784,0.39261097,-0.049554072,0.394469,0.5262013,-0.03366457,0.45942873,0.45625243,-0.04428785,0.49697965,0.4187941,-0.049255848,0.52597845,0.39265388,-0.052511998,0.4152397,0.56187236,-0.0436672,0.47416946,0.49521172,-0.05150904,0.508438,0.45858186,-0.055411313,0.53414655,0.43224573,-0.058305796,0.4306333,0.6066307,-0.053466327,0.47565475,0.55570614,-0.059500955,0.49953514,0.5242927,-0.059083562,0.51880693,0.4978019,-0.057868093,0.0,Thanks
0.3166256,0.6754577,4.4703378e-07,0.3044043,0.59973645,0.0016789108,0.31007728,0.5400863,-0.0072217085,0.32795227,0.51374084,-0.01792109,0.34512186,0.5064274,-0.030265223,0.36777025,0.50271773,-0.021952374,0.42751953,0.44363528,-0.036773015,0.46285126,0.41460395,-0.04451753,0.49081165,0.39372247,-0.04871803,0.39355826,0.5274006,-0.033074852,0.45905286,0.45759398,-0.04344848,0.4967796,0.42074502,-0.048401196,0.5260284,0.3950039,-0.051767785,0.41420233,0.5629472,-0.04347323,0.47375536,0.4964889,-0.050934095,0.5079358,0.4602717,-0.054765664,0.5336982,0.4339354,-0.057775054,0.4297188,0.60739625,-0.053662267,0.47502905,0.55722606,-0.059432212,0.49909702,0.52594584,-0.05905778,0.51900107,0.49903983,-0.058003783,0.0,Thanks
0.3286453,0.69101304,4.6111813e-07,0.31535065,0.6141258,-0.0018504574,0.32015714,0.5522632,-0.012544809,0.33973828,0.5222134,-0.02389877,0.35985234,0.5181113,-0.036684595,0.3827032,0.52127147,-0.02873368,0.44358337,0.46102905,-0.0450898,0.47922933,0.43410927,-0.0534767,0.5072329,0.41527244,-0.05777729,0.40913278,0.54863405,-0.037628725,0.47604832,0.4778013,-0.04955311,0.51382875,0.44044667,-0.05451524,0.5425892,0.41361612,-0.05757123,0.42963028,0.58522296,-0.045745675,0.4881462,0.5190414,-0.05414158,0.52272755,0.482112,-0.05803495,0.54883194,0.45536047,-0.060783643,0.44391042,0.62881374,-0.053819973,0.48894835,0.57912177,-0.059897866,0.51317346,0.54803723,-0.0597174,0.5337222,0.5219015,-0.058661237,0.0,Thanks
0.3293699,0.6975856,4.4007442e-07,0.31613544,0.6194746,-0.0011482056,0.32219648,0.55651724,-0.010641397,0.34168035,0.52656806,-0.020948185,0.36221904,0.5237615,-0.032692023,0.3854255,0.52695304,-0.025918657,0.44637588,0.4660804,-0.0409049,0.48176983,0.43765217,-0.048396606,0.5095424,0.41771692,-0.052183945,0.41205943,0.5540145,-0.034789212,0.4784645,0.48280263,-0.04553308,0.5160209,0.44539145,-0.049904387,0.545008,0.41933388,-0.052552294,0.43242586,0.5903977,-0.04294272,0.49124652,0.52342784,-0.050624978,0.52579343,0.48628196,-0.05430477,0.5517781,0.46022168,-0.05686123,0.44606242,0.63364166,-0.05102548,0.49078655,0.5827605,-0.056687202,0.5151145,0.5512057,-0.056340072,0.5353952,0.52502906,-0.05515526,0.0,Thanks
0.33680853,0.69399846,4.1990901e-07,0.322095,0.61301774,-0.000984151,0.3274566,0.54610234,-0.008858835,0.348733,0.5174406,-0.017301382,0.37178576,0.52113664,-0.026914898,0.39397964,0.52215093,-0.022398751,0.45410487,0.4641369,-0.03511076,0.48908117,0.43629983,-0.04173529,0.5163368,0.41728526,-0.045145202,0.42207098,0.5494849,-0.029978357,0.48755735,0.48009416,-0.038045406,0.52472866,0.44333982,-0.04107524,0.55334455,0.41821784,-0.042881906,0.44312018,0.58487684,-0.036857516,0.49963695,0.5191806,-0.04176634,0.53325343,0.48120284,-0.044493105,0.5583255,0.4547764,-0.046699136,0.45661014,0.6267271,-0.043808654,0.5001943,0.57749146,-0.047385752,0.5237379,0.5465786,-0.046153598,0.5430057,0.5215144,-0.04439668,0.0,Thanks
0.34856164,0.68621886,3.9471377e-07,0.33351085,0.6067076,-0.0009249117,0.33803695,0.5390932,-0.008622508,0.36036414,0.5096169,-0.016677326,0.3850127,0.51600426,-0.025931792,0.4080943,0.51590824,-0.022019744,0.46636948,0.4605949,-0.033403452,0.50033224,0.43345296,-0.039370015,0.52729154,0.4145376,-0.04258422,0.43627974,0.5450481,-0.029333286,0.5000152,0.47700202,-0.036179982,0.53653026,0.44014603,-0.03853099,0.56473035,0.4151746,-0.040078707,0.45634508,0.58175164,-0.035858773,0.51124775,0.5172872,-0.03985479,0.5449283,0.47981754,-0.04231956,0.570005,0.45423436,-0.04447105,0.46802074,0.6239982,-0.042406004,0.5106458,0.5742712,-0.045471936,0.5341208,0.54369104,-0.0439417,0.5532292,0.5195829,-0.042018916,0.0,Thanks
0.35871857,0.68469656,3.8796153e-07,0.34242433,0.6053937,-0.0037808735,0.34568316,0.5402725,-0.012938703,0.3662307,0.50963396,-0.02203541,0.3917351,0.5122296,-0.03215061,0.41878578,0.5169598,-0.023603484,0.4755424,0.4632185,-0.036203492,0.5094749,0.436909,-0.043388337,0.5369712,0.4188794,-0.04727129,0.4466765,0.54773843,-0.02997289,0.50876963,0.48228455,-0.03786601,0.54461396,0.4462837,-0.041516248,0.5730122,0.42160225,-0.0440446,0.46613765,0.58468586,-0.035869602,0.5195019,0.5226091,-0.041177154,0.5528334,0.48597214,-0.044495143,0.5779613,0.46135712,-0.04706813,0.4770426,0.625132,-0.04199841,0.51828617,0.57621807,-0.046010453,0.54162025,0.5464897,-0.04481728,0.5608505,0.52320427,-0.043019697,0.0,Thanks
0.37047353,0.69089407,3.7508661e-07,0.3521914,0.61040956,-0.006878923,0.35569397,0.54013216,-0.016149092,0.38139668,0.50898975,-0.02398711,0.40746516,0.52104855,-0.03259208,0.43261307,0.5301016,-0.0280191,0.48946196,0.4761369,-0.03941452,0.52315605,0.45029002,-0.04497606,0.5500055,0.4328426,-0.047831014,0.46078026,0.5640493,-0.03120903,0.52224815,0.49812186,-0.039042797,0.55726784,0.46384114,-0.040973388,0.5842484,0.44154122,-0.04186233,0.479316,0.60036665,-0.033777595,0.5308569,0.5385921,-0.03857007,0.56365305,0.50272876,-0.040996913,0.5879501,0.4798929,-0.04260447,0.4885756,0.63737184,-0.036770776,0.5283586,0.5900861,-0.0407324,0.55179995,0.5603734,-0.04008216,0.57114494,0.5386998,-0.03840183,0.0,Thanks
0.37173125,0.6929047,3.9774758e-07,0.35248077,0.60992,-0.009540591,0.3557218,0.5399813,-0.019879403,0.38248616,0.5094737,-0.028332403,0.41135028,0.52218294,-0.037239257,0.4351191,0.53246754,-0.028080137,0.492685,0.4816885,-0.03939957,0.52657413,0.45667434,-0.04511811,0.5539483,0.44001094,-0.04806442,0.46382517,0.56821436,-0.030138886,0.5257356,0.5050633,-0.038043115,0.561501,0.47118112,-0.040587325,0.58905244,0.44900024,-0.04192757,0.48195526,0.605505,-0.031941995,0.5335083,0.54737484,-0.037179444,0.56672275,0.5129587,-0.040242024,0.59108603,0.49068546,-0.042127702,0.49038887,0.6419485,-0.034374256,0.5304146,0.5960665,-0.03857627,0.5541306,0.5671695,-0.038164333,0.57346714,0.54617953,-0.03656865,0.0,Thanks
0.37393576,0.6942545,4.0728222e-07,0.35578388,0.6113243,-0.009305027,0.35978365,0.5419701,-0.019431015,0.3849395,0.51292616,-0.02767264,0.41089922,0.5261693,-0.036444787,0.43977016,0.53575087,-0.027417094,0.49858016,0.4869418,-0.03824422,0.53280663,0.46280566,-0.04368608,0.5601987,0.4461096,-0.04641284,0.4674269,0.5731914,-0.029238455,0.5303685,0.51291347,-0.036827154,0.566291,0.48048234,-0.03908074,0.59387,0.45898503,-0.040125422,0.4846599,0.611228,-0.030786775,0.5365857,0.55564934,-0.035376698,0.56995296,0.5221705,-0.03789452,0.59456676,0.50021064,-0.039370332,0.4920782,0.64728266,-0.032944106,0.5324111,0.60386014,-0.03599901,0.55644435,0.5759781,-0.03477338,0.5761383,0.55556464,-0.032707814,0.0,Thanks
0.37253755,0.6942183,3.9188902e-07,0.35379946,0.6118748,-0.008689144,0.3584903,0.54252493,-0.01846487,0.3850705,0.5108844,-0.026605166,0.41159865,0.5243418,-0.035390586,0.4376457,0.53474003,-0.02642592,0.496897,0.48701358,-0.037473947,0.5314261,0.46261084,-0.04351699,0.5589164,0.44648084,-0.046696916,0.46531814,0.57241344,-0.029094907,0.5285042,0.51271015,-0.036221858,0.56500477,0.4797083,-0.03910053,0.592914,0.45777255,-0.040922537,0.4828103,0.61084795,-0.031505663,0.5359181,0.55482316,-0.036443107,0.5698808,0.5215574,-0.03974995,0.5945399,0.4998374,-0.041946337,0.49085036,0.6475062,-0.03445982,0.5323391,0.60359585,-0.03830522,0.55703795,0.5762184,-0.03773696,0.57717097,0.5558826,-0.036235053,0.0,Thanks
0.3672978,0.6904197,4.0190403e-07,0.34996238,0.61087006,-0.0072145406,0.3539664,0.5440009,-0.017189292,0.3781163,0.51278657,-0.026032494,0.4056688,0.5210773,-0.03576365,0.43000922,0.5294029,-0.02704619,0.48868313,0.48105317,-0.039563164,0.5235036,0.4571457,-0.046565976,0.5514169,0.4406278,-0.050277635,0.45743054,0.5648585,-0.031049829,0.52094626,0.5049656,-0.03872018,0.557734,0.4709816,-0.04237764,0.58632046,0.44747227,-0.044964217,0.47553712,0.6035524,-0.03468957,0.52922845,0.5467106,-0.03981177,0.56368244,0.51228386,-0.043790933,0.5897663,0.48875764,-0.046796262,0.48435673,0.6420756,-0.03876057,0.52650464,0.5967339,-0.043162946,0.55127543,0.56857216,-0.043228198,0.5725171,0.546696,-0.042289887,0.0,Thanks
0.36034918,0.6865924,4.1252903e-07,0.3427831,0.6070506,-0.006105639,0.345644,0.5367988,-0.015596479,0.37023804,0.50500286,-0.02402484,0.3974861,0.5181133,-0.03342113,0.41877,0.5239114,-0.028520105,0.4786452,0.47190484,-0.04056921,0.5135404,0.4461438,-0.046655282,0.540918,0.4282256,-0.049826168,0.44696462,0.55657786,-0.032857947,0.5117576,0.49259683,-0.040508922,0.5487966,0.45714748,-0.04324554,0.57702976,0.43265426,-0.04505777,0.4664491,0.59344363,-0.036487132,0.5210108,0.5333116,-0.041290347,0.5557037,0.49737388,-0.044629503,0.58133405,0.47311443,-0.04715966,0.4768048,0.6322357,-0.040442307,0.5197181,0.5846431,-0.04453308,0.54414546,0.5556423,-0.044121947,0.5642096,0.5337654,-0.042850133,0.0,Thanks
0.35382327,0.6824406,4.2204994e-07,0.33653438,0.6036186,-0.005521825,0.33827665,0.5375737,-0.015945513,0.36111227,0.5072222,-0.025901895,0.38884947,0.5151545,-0.036738083,0.41241497,0.51517564,-0.026470162,0.47110265,0.4632116,-0.038819004,0.50553375,0.4370259,-0.045402233,0.533085,0.4187007,-0.048948243,0.44071925,0.54655325,-0.03198883,0.5045256,0.48347437,-0.03962528,0.54116356,0.4489035,-0.042618416,0.5697097,0.42567632,-0.04466241,0.46054643,0.583869,-0.037020814,0.5147191,0.52374184,-0.041913234,0.5487494,0.48889214,-0.044629943,0.57415867,0.46568865,-0.046762705,0.47164038,0.62441045,-0.042454563,0.51424587,0.57634234,-0.046110135,0.53832686,0.5476154,-0.044622518,0.557978,0.5258647,-0.04256079,0.0,Thanks
0.34471142,0.67992944,4.2630094e-07,0.33015522,0.6021924,-0.0031023389,0.33233976,0.53591764,-0.013305165,0.35226956,0.5070568,-0.023934336,0.37822893,0.5112416,-0.03549388,0.40354136,0.50736374,-0.024736006,0.46319675,0.45346957,-0.03818704,0.49845445,0.42842063,-0.04583947,0.52634376,0.4116947,-0.05012657,0.4312227,0.5367433,-0.032393623,0.49622524,0.47202668,-0.040521286,0.5336585,0.4384787,-0.044350225,0.5623942,0.41657925,-0.047149595,0.45141426,0.5739091,-0.039553706,0.50790864,0.5129302,-0.044535656,0.5420922,0.47870946,-0.04750912,0.56720626,0.4565786,-0.05017229,0.4639538,0.61699545,-0.047029167,0.50783086,0.56966,-0.050939243,0.53197956,0.54084426,-0.049698073,0.5514185,0.51863056,-0.04798658,0.0,Thanks
0.34237266,0.67258453,4.3093496e-07,0.3269582,0.59563875,-0.002211272,0.32819992,0.53278553,-0.012170494,0.34813243,0.50312674,-0.022604467,0.37468427,0.50372624,-0.03398246,0.3969753,0.50136286,-0.024944253,0.4566777,0.44609985,-0.03850427,0.49225655,0.420447,-0.045660764,0.52069813,0.40366685,-0.04935725,0.42536008,0.5292477,-0.03276534,0.4902694,0.46323302,-0.041234143,0.52780986,0.42946047,-0.044534083,0.55707324,0.4080563,-0.04678047,0.4466264,0.565719,-0.039948367,0.5031372,0.50456375,-0.04522832,0.5374562,0.47053993,-0.04737625,0.5630159,0.4487773,-0.049287252,0.46035767,0.6088079,-0.047320213,0.5043903,0.56021345,-0.050907657,0.5285571,0.5311507,-0.048853952,0.5481736,0.5086522,-0.046492103,0.0,Thanks
0.33620524,0.66791147,4.1427745e-07,0.3216423,0.59063435,0.00035577442,0.32416555,0.5279762,-0.008309013,0.34404418,0.49933115,-0.017832799,0.3685841,0.50082093,-0.028654264,0.39121807,0.4949845,-0.02262166,0.45249152,0.44047743,-0.034958567,0.4879787,0.41514117,-0.041436844,0.5157895,0.39772367,-0.044869367,0.42044616,0.52305025,-0.031201206,0.4861099,0.45577055,-0.038621757,0.5228919,0.42183423,-0.041555107,0.55086815,0.3994587,-0.04365563,0.44203046,0.5594734,-0.03882847,0.49900845,0.49605933,-0.04313877,0.53289115,0.4606634,-0.045300342,0.55779624,0.4369872,-0.047456052,0.45543247,0.602258,-0.046366353,0.4993449,0.5524194,-0.04939503,0.52342033,0.52292055,-0.047339417,0.5429023,0.49976912,-0.04509808,0.0,Thanks
0.3353346,0.6662643,4.3608713e-07,0.32002044,0.5909519,-0.00036484393,0.32251966,0.5284916,-0.008984059,0.34292412,0.50061053,-0.018278293,0.36657116,0.50125307,-0.028688876,0.3892389,0.49358812,-0.02256244,0.4507681,0.43934175,-0.034795206,0.4863372,0.41460592,-0.04118448,0.5141949,0.39848658,-0.04445665,0.41847205,0.5212454,-0.030554138,0.48422325,0.45459452,-0.037761327,0.5213239,0.42142612,-0.040475186,0.54975724,0.4001827,-0.042422492,0.4403374,0.55696225,-0.037716668,0.49758026,0.49518088,-0.04166439,0.53133434,0.46120387,-0.043544892,0.5561938,0.4388722,-0.045497835,0.45422623,0.598816,-0.04490946,0.49809712,0.550358,-0.047207866,0.52193123,0.5218203,-0.044825144,0.5411859,0.49967486,-0.04241466,0.0,Thanks
0.3351721,0.6685925,4.338721e-07,0.32077497,0.59177417,-0.0008163397,0.32382232,0.52792186,-0.010239817,0.34432757,0.4983992,-0.020493325,0.36884096,0.49764657,-0.03188815,0.3901689,0.49481735,-0.023961347,0.45142156,0.4402765,-0.03750312,0.4874662,0.4146252,-0.044739593,0.5160284,0.3976547,-0.04862615,0.41807792,0.52252626,-0.032797344,0.48383182,0.45680958,-0.041258745,0.52184564,0.42307672,-0.0448928,0.55128515,0.4012531,-0.047536656,0.43931624,0.55933905,-0.04091405,0.49759546,0.4977616,-0.04629906,0.53221685,0.46366727,-0.048991468,0.5577413,0.4412547,-0.05140251,0.4536028,0.60323393,-0.049086776,0.49887133,0.55436736,-0.053108193,0.5237778,0.52498865,-0.051742617,0.5439613,0.50194806,-0.049949937,0.0,Thanks
0.3369903,0.6729052,4.333941e-07,0.32293412,0.5959699,-0.0005064847,0.32546857,0.5326877,-0.00991434,0.34439874,0.5035784,-0.020127004,0.3682633,0.502392,-0.03153562,0.39174023,0.49855635,-0.024179127,0.45306793,0.44383135,-0.037739754,0.48933396,0.41845137,-0.045035224,0.5180741,0.40158653,-0.048859335,0.42042103,0.52667433,-0.03294347,0.48657447,0.45989975,-0.04121964,0.52425385,0.42566204,-0.044740763,0.553275,0.40315005,-0.047226388,0.44198188,0.5635108,-0.040860437,0.5000749,0.5001676,-0.0458395,0.5341499,0.46512613,-0.048173018,0.5592235,0.4420532,-0.050358746,0.4559313,0.6070998,-0.048781298,0.5003886,0.55720437,-0.05211576,0.52468604,0.52778625,-0.050082594,0.5443026,0.5048114,-0.047821417,0.0,Thanks
